firm,Model name,mod_key,url,user_rating,vse_rating,release_year,end_year,digital,analog,poly,keyboard,memory,specifications,raw_text,
Korg,DSM-1,11257,http://www.vintagesynth.com/korg/dss1.php,4.39,5,1987,n/a,0,1,1,1,1,"{'Polyphony': '8 Voices', 'Oscillators': '16 - 2 oscillators per voice', 'Sampler': '256k', 'Memory': '5 sec sampling', 'Synthesis': '128 Sine waveforms you re-shape using 2 sliders', 'Keyboard': '61 keys w/ velocity and aftertouch', 'Filter': 'Lowpass 2 or 4 pole + envelope', 'Control': 'MIDI', 'Date Produced': 'DSS-1: 1986, DSM-1: 1987'}","A wonderful early digital synthesizer. With eight notes of polyphony,
two oscillators per voice, a noise source, two multi-stage envelopes, a
resonant filter and auto-bend, the DSS-1 has much in common with Korg's
previous flagship DW-8000. But it went much further, boasting twin
digital delays, oscillator sync, an improved unison mode, a lush analog
VCF switchable between 12 and 24dB, and more. Whereas the DW-8000 got
its raw material from 16 stored digital waves, the DSS1's oscillators
take their source from sampling, additive synthesis, or even hand-drawn
waveforms!It actually had a warm sound and was great for creating pads and
textures, as well as deep basses and drones. The synthesis method is
based on altering various waveform samples via 2 data sliders. 
It can sample and then treat the samples as its waveforms - that
includes all filtering and envelopes.The DSM-1 (1987) was the expanded rackmount version.It was used by Jean Michel Jarre, Joe Zawinul,
Michael Cretu of Enigma, Mark Jenkins, Hiro Kawahara, Paul Nagle,
Shriekback, and Steve Winwood.",
Korg,DVP-1,11633,http://www.vintagesynth.com/korg/dvp1.php,3.23,3,1986,1986,0,1,1,0,1,"{'Polyphony': '5 voices (4 when chorus is on)', 'Modes': 'Vocoder, Internal wave, Harmonize, Pitch shift', 'Memory': '64 programs', 'Effects': '5 part Harmonizer, Pitch shifter, Chorus', 'Keyboard': 'None', 'Arpeg/Seq': 'None', 'Control': 'MIDI IN/OUT/THRU', 'Date Produced': '1986'}","The Korg DVP-1 Digital Voice processor was released in the
early 1980's. It consisted of a Vocoder with its own internal
waveforms, a five part Harmonizer, a Pitch-shifter and an Internal Synth.
The Vocoder is very intelligible.  While the Harmonizer does not sound
super realistic, it has its own unique effect. It has five polyphonic voices,
four with chorus on, unison mode and 64 memory patches to store your
settings. It has been used by Vangelis, Matrix and GASR.",126
Korg,DW-6000,11155,http://www.vintagesynth.com/korg/dw6000.php,3.68,3,1985,1985,0,1,1,1,1,"{'Polyphony': '6 voices', 'Oscillators': '2 DCOs per voice; DWGS: 8 sampled digital waveforms', 'LFO': 'YES', 'Filter': 'Analog Low-pass resonant filter with ADBSSR 6-parameter envelope generator', 'VCA': 'ADBSSR 6-parameter envelope generator', 'Keyboard': '61 keys (no velocity or aftertouch)', 'Memory': '64 patches', 'Control': 'MIDI', 'Date Produced': '1985'}","Korg's first digitally controlled analog synth hybrid; 8 sampled digital
waveforms, analog resonant filter with separate VCF and VCA ADBSSR
envelopes. Parameters can be altered in real time via a single
programmable slider. 6 voice polyphony in two modes, or one monophonic
mode with all six voices stacked. 12 digital oscillators  (2 per voice)
with 8 simple to complex waveforms, 1 de-tunable and with programmable
interval. 64 presets that can be reprogrammed by the user.Awesome fat basses, lovely warm sounding, pulsing strings, and hard,
nasal leads. Some wonderful swirling effects can be found. Imagine a Poly 800 with 8 waveforms instead of 2, and you
get the picture.Due to reliance on sampled waveforms, it does not sit well through
distortion, and some waveforms do not go well in a mix when used as a
pad. Overall, an exceptional and underrated bass and lead machine with
some nice pad sounds to boot.The DW-6000 was quickly surpassed by the DW-8000: it expanded it to 8 notes polyphony, 16
sampled waveforms, a velocity sensitive keyboard with programmable
aftertouch, auto-bend, a simple arpeggiator and a digital delay unit.",126
Korg,DW-8000,11156,http://www.vintagesynth.com/korg/dw8000.php,4.48,4,1985,1987,0,1,1,1,0,"{'Polyphony': '8 voices', 'Oscillators': '2 DWGSs per voice; 16 sampled digital waveforms (including saw, sqr and sin)', 'LFO': 'YES', 'Filter': 'Analog Low-pass resonant filter with ADBSSR 6-parameter envelope generator', 'VCA': 'ADBSSR 6-parameter envelope generator', 'Keyboard': '61 keys (with velocity and aftertouch)', 'Arpeg/Seq': '64 note arpeggiator', 'Effects': 'Digital Delay', 'Control': 'MIDI', 'Date Produced': '1985-87'}","DW-8000Take Korg's first digitally controlled analog synth hybrid (DW-6000) two steps higher and you get the more
popular DW-8000. Sound is digitally generated from the DWGS (Digital
Waveform Generator System) and has been doubled from 8 sampled digital
waveforms to 16 simple analog to complex digital waveforms. The DW-8000
has 8 voice polyphony in two modes, or one monophonic mode with all
eight voices stacked. The analog VCF resonant filter and VCA both have
independent ADBSSR envelopes. Parameters can be altered in real time via
a single programmable slider. There are 64 presets that can be
reprogrammed by the user.EX-8000In comparison to the DW-6000, the DW-8000
expanded to 8 notes polyphony, 16 sampled waveforms, a velocity
sensitive keyboard with programmable aftertouch, auto-bend, a simple
arpeggiator and a digital delay unit. The Digital Delay was an
astonishing goody for the time, offering up to 512ms delay, phasing,
flanging, chorusing and other time effects. Both the Arpeggiator,
Auto-Bend and Digital Delay make this synth an inspiring and great
sounding machine to use for great 303 basslines, techno and house bass
and synth sounds and more! The EX-8000 (pictured above) is a rackmount
version of the DW-8000. Several 3rd-party developers offered expansion
boards for the DW-8000 providing up to 1024 presets, layered sounds,
keyboard splits and Sample+Hold for the LFO. Though later overshadowed
by the M1, the DW-8000 has been used by Divine
Masquerade, Juno Reactor, Depeche Mode, Dream Theater, Joe Zawinul,
and Keith Emerson.",126
Korg,ElecTribe A (EA-1),11157,http://www.vintagesynth.com/korg/eta.php,3.96,4,1999,1999,0,1,1,1,1,"{'Polyphony': '2 voices', 'Waveforms': 'Sawtooth, square, tri, external audio-in', 'Memory': '256 patterns, 16 songs', 'Filter': '1 VCF resonant low pass with external inputs', 'Effects': 'Distortion, Tempo delay, chorus/flanger', 'Keyboard': 'None (16 touch pads)', 'Arpeg/Seq': 'Pattern: 64 steps, motion sequence, 1 parameter per part, 64 events; Song: 256 patterns per song, 65,500 events', 'Control': 'MIDI (2 parts)', 'Date Produced': '1999'}"," ""When you're laying down your next big groove, you need the phattest,
 most aggressive analog synth sounds possible. You need to call on the
 'Tribe. Korg's new ELECTRIBE series uses the ultimate in analog
 modeling to give you the richest, most versatile analog-style sounds
 out there. And with unlimited real-time control of every sound
 parameter, you know your sound will be just that -- yours.""""The ELECTRIBE A is a compact analog modeling synth box that lets you
create analog synthesizer, bass, and sound effect sounds simply - just
tweak the knob that controls each element of the sound as on an analog
synthesizer. Operation is easy and intuitive because the results of
moving the knobs are reflected immediately in the sound. The sounds you
create on this compact synthesizer can be input to the internal
sequencer to create phrases.""""Volume dynamics and filter frequencies of the sounds or patterns you
create can be modified using the knobs. You can record these changes
into the sequencer precisely as you make them. Use this capability to
create continuous shifts in the sounds or to gradually apply an effect,
creating phrases that include tonal changes. Phrases you create can be
stored as a pattern that includes a chosen knob movement, and up to 256
1 to 4-bar patterns can be stored in internal memory.""""The ELECTRIBE A can also be controlled from an external sequencer,
keyboard, or sampler to function as an analog sound tone generator, or
set up to control or be controlled by other hardware or computer-based
sequencers."" - Korg-USA The ElecTribes
are used by Orbital, Crystal Distortion and Cirrus.",126
Korg,ElecTribe M (EM-1),11478,http://www.vintagesynth.com/korg/etm.php,3.83,4,2001,2001,0,1,1,1,1,"{'Polyphony': '2 voices (synth), 8 voices (drums)', 'Waveforms': '50 synthesizer waveforms, 144 drum waveforms ', 'Memory': '256 patterns, 16 songs', 'Filter': '1 VCF resonant low pass with external inputs', 'Effects': 'Master Effect: Tempo Delay; Insert Effects: 11 Types (Reverb, Flanger/Chorus, Phaser, Ring modulator, Pitch shifter, Compressor, Distortion, Decimator, Resonator, Modulation delay)', 'Keyboard': 'None (16 touch pads)', 'Arpeg/Seq': 'Pattern: 64 steps, motion sequence (drum parts = 2 systems, synthesizer parts = 3 systems); Song: 256 patterns per song, 35,700 events; Motion Sequences: 2 per drum part, 3 per synth part, 1 per Insert effect and 1 per Master Delay.', 'Control': 'MIDI IN/OUT/THRU (2 synth parts, 8 drum parts)', 'Date Produced': '2001'}","The ElecTribe EM-1 Music Production System is another great ElecTribe
series instrument with two synth-parts and
eight drum-parts. Sort of combining the elements of the original
ElecTribe EA-1 and ER-1, 
the new EM-1 is an all-in-one groove and dance music machine for DJs and musicians alike!The EM-1 has loads of drum sounds, all of which are excellent for dance music.
There are 144 different sounds, and patterns can have up to eight drum parts. Parts
can be muted and individually processed, live and in realtime. The synth sounds
consist of 50 waveforms and a pattern can hold up to two synth parts. 
Waveform editing includes volume, panning, envelope, filtering, roll-effect, 
internal effects processing, pitch, and glide (portamento). The filter is only
a 12 dB/oct low-pass with cutoff and resonance controls which is a little thin, but
it still gets the point across.Naturally, the EM-1 features an advanced built-in sequencer with multi-effects
for complete Music Production features. The sequencer holds up to 256 patterns
and 16 songs. It ships with 192 of them full of cool dance programs to get you going.
Sequencing is done in step or real time using the 16 pads which represent 16th notes
of a 1-bar pattern. Patterns can be up to 64-steps (4-bars) long. Built-in effects
consist of two processors, a Master (global) Delay and one of 11 Insert Effects. The insert effects
include Reverb, Flanger/Chorus, Phaser, Ring modulator, Pitch shifter, Compressor, 
Distortion, Decimator, Resonator, and Modulation Delay. The Motion Sequencer functions
can record movements of the EM-1's knobs in realtime and store them with your Patterns
to add rhythmic effects, filter sweeps, and evolving synth or effect changes.The EM-1 is certainly a cool dance music production system! On the Professional level,
its two-voices of synth parts is very slim pickings. On the other hand, it can offer
Pro-DJ's incredible performance potential! For example, you can store up to 64
patterns to the step keys for realtime pattern recall. Combine that with realtime 
part muting/soloing, and realtime filtering, tweaking and effecting, tap-tempo or MIDI
clock sync for an excellent groove machine! Although there are far fewer hands-on knobs than 
on the Yamaha AN-200 and DX-200, 
the EM-1 is less expensive and offers a great nag for its buck! It has been used by The Prodigy.",126
Korg,ElecTribe MX (EMX-1),11259,http://www.vintagesynth.com/korg/emx1.php,4.03,4,2003,2003,0,1,1,1,1,"{'Polyphony': '16 voices', 'Multitimbral': '16 total; 5 synth parts, 9 drum parts, 1 synthesizer accent part, 1 drum accent part', 'Oscillators': 'Analog Modeling + PCM: 207 drum PCM waveforms, 76 Synth PCM waveforms (16bit, 44.1kHz)', 'Memory': 'Internal + External Memory: SmartMedia (4-128 MB, 3V)', 'Patterns': '256 patterns (192 preload), Maximum 128 steps by part, Maximum 24 motion sequence by pattern', 'Songs': '64 songs (3 preload), Maximum 256 patterns', 'Filter': '4 types (synth part): Low Pass, High Pass, Band Pass or Band Pass Plus', 'Keyboard': '16 soft pads', 'Effects': '16 types x 3 (Chain)', 'Control': 'MIDI (In, Out, Thru)', 'Date Produced': '2003'}","The ELECTRIBE MX is a major step up in power and quality from the
original ElecTribe series of dance music sequencer/synthesizers from
Korg. The EMX-1 comes in a sturdy metal chassis with larger back-lit LCD
display, expanded memory, voices & multitimbrality, more real-time
controllers and vacuum tubes! Effects, Motion Sequencing, and Pattern
length have also been expanded. And a new ribbon controller and slider
have been added, providing a remarkable realtime interface for accessing
the powerful arpeggiator.Starting with its synth engine, the EMX-1 uses MMT synthesis (Multi
Modeling Technology) which offers sixteen different oscillator
algorithms, providing powerful analog synthesis models as well as
sophisticated additive, PCM, chord, unison, combination, wave shaping,
formant models and more. The built-in PCM library includes 207 drum PCM
sounds and 76 synth PCM sounds ready for immediate use, ranging from
powerful kicks and snares through amazingly unique organic sounds.
External audio signals can be manipulated using the Comb Filter
oscillator algorithm, and then further processed by the internal filter
and effects. The EMX-1 allows you to create up to nine drum parts, five
synth parts, plus accent parts that let you add dynamic accents to the
drum and synth parts (for a total of 16 parts). Each part features
extensive LFO and EG modulation. Each algorithm of the synthesis engine
has two realtime adjustable parameters, plus some other menu-based
parameters like waveform type, or chord quality. The brand-new filter lets
you chose Low Pass, High Pass, Band Pass or Band Pass Plus.The two Vacuum tubes (Valve Force Circuitry) create an analog tube
circuit to add warmth and presence to your sounds. The tube gain knob
adjusts the level of the output signal passing through the vacuum tubes,
creating dynamic sounds with the distinctive tonal quality that only
tubes deliver. Three stereo effect processors are available for
simultaneous use. Each part can be independently routed to any of the
three effects processors, and you can even use the Chain function to
link multiple effects in series. Each processor offers 16 effect types
including reverb, delay, flanger and chorus, tempo-based delay, talking
modulator, grain shifter, decimator and more. The edits you make to each
of the effects processors can be saved with each pattern.As for the sequencing capabilities, up to 256 patterns can be created
and stored to the internal memory. The EMX-1 ships with  196 assorted
patterns covering house, hip-hop, R&B, electronica, drum n bass, techno,
trance and more. You can combine patterns, add mute data and knob
movements to create up to 64 songs, the EMX-1 ships with 3 demo songs.
Favorite patterns can be assigned to Pattern Sets for instant access.
Data can be quickly saved and loaded via SmartMedia cards. Realtime
recording lets you record phrases as you perform, and step recording
allows you to input the timing, pitch and duration one note at a time.
Motion Sequencing records your realtime knob tweaks and plays them back
as part of the pattern. Two types of motion sequence are provided; one
for effects and one for parts, and you can also edit the value of
individual steps. Up to 24 motion sequences can be used in a single
pattern, allowing you to control virtually every sound parameter. 
And, using Auto BPM detection, the EMX-1 can follow the tempo of an
external audio source. You can also use Tap Tempo to input the beat, set
the tempo internally, or sync up to an external MIDI clock.The EMX-1 is a fantastic dance production machine best suited for live
performances. The sounds of the synth and drum parts are excellent, and
totally contemporary with your favorite electronica artists (because
they use it too). Easy and intuitive to use, flexible, fun and
inspiring. Click on the YouTube link above to see and hear it in action!",126
Korg,ElecTribe R (ER-1),11189,http://www.vintagesynth.com/korg/etr.php,4.11,4,1999,1999,0,1,1,1,1,"{'Polyphony': '10 voices (parts)', 'Multitimbral': '10 Parts (4 synthesizer parts, 2 audio in parts, 2 hi-hat parts, 1 crash cymbal part, 1 hand clap part)', 'Memory': '256 Patterns, 16 songs', 'Patterns': '64 steps maximum per part, motion sequence, 1 parameter per part, 64 events', 'Songs': '256 patterns maximum per song, event recording 35,700 events maximum', 'Keyboard': 'None (16 touch pads)', 'Effects': 'Delay (normal, motion sequence, tempo delay)', 'Control': 'MIDI', 'Date Produced': '1999'}","""Korg has created the ultimate analog beat machine. Simply by
tweaking the knobs on the ELECTRIBE R, you have unlimited control over
all the elements that make up the sounds - like pitch, modulation depth,
waveform shape and much more. Drop these sounds into the built-in
sequencer and you've got unique rhythms with your own creative
signature. And with the ELECTRIBE R, you can hear every change you make
as it happens, allowing you to mold the groove on the fly.""""The built-in step sequencer's 16 pad keys make it easy for you to
produce rhythms from the sounds you create. Each pad keys lights up so
you can easily see what rhythm a part is programmed to play. Plus, you
can play in beats in real-time using the 12 trigger pads. Four of the
pads are assignable to any analog modeling sound you come up with, two
are reserved for controlling sounds accessed through the audio input,
and the other four permanently control the indispensable PCM sounds. So
you can tailor your own custom ""kits"" to fit each musical situation.""""To add even more life to your patterns you can record the real-time
movement of any of the ELECTRIBE R's oscillator, amp or effect
parameters as a Motion Sequence. This lets you change your sounds as
your groove progresses in a way that more traditional drum machines just
can't match! Plus, every sound or rhythm you create can be stored as a
pattern that includes your knob movements. And you can save up to 256 1
to 4-bar patterns in internal memory.""""The ELECTRIBE R can also be controlled from an external sequencer,
keyboard, or sampler to function as an analog sound rhythm tone
generator, or set up to control or be controlled by other hardware or
computer-based sequencers."" - Korg-USA
The ElecTribes are used by Orbital, Cirrus, Dan Hekate, Saulaterre,
The Prodigy, YB70, 69db, MDFMK, Crystal Distortion, the Crystal Method,
Massive Attack, and the Chemical Brothers.",
Korg,ElecTribe S (ES-1),11130,http://www.vintagesynth.com/korg/ets.php,3.82,4,2000,2000,0,1,1,1,0,"{'Polyphony': '12 parts (One Shot = 9 parts, Slice = 1 part, Audio In = 1 part)', 'Sampler': '32kHz, Up to 95 seconds (mono) / 47.5 seconds (stereo). 100 mono or 50 stereo samples can be stored.', 'Patterns': '128 user patterns; Up to 256 per song', 'Songs': '16 internal song memories', 'Effects': '11 types (reverb and flanger/chorus, phaser, ring modulator, pitch shifter, compressor, distortion, decimator, isolator, resonant filter and wah), Delay', 'Keyboard': '16 pad-keys', 'Sequencer': '64-step loop based, motion sequence, 1 parameter per part, 64 events, effect on/off, and reverse can be recorded', 'Control': 'MIDI', 'Date Produced': '2000'}","Korg adds a Sampler to their fantastic series of ElecTribe tabletop 
modules. ""The ElecTribe S is a new type of sampler that doesn't simply play back a
recorded sound - it lets you aggressively process the samples to create your own
signature sound. Play any sound or phrase in and use the pitch, filter and
effects knobs to drastically alter the sample.""  Connect it to the ElecTribe-A and 
ElecTribe-R for a complete studio for under $1,500! The sampler is excellent and is complemented by synth-like
controls for filtering, pitch and effects and a great loop-based sequencer.
It can get up to 95 seconds of sampling time, and the sounds are ""as fat and gritty as ever"".
There are 11 effects plus delay that you can apply while sampling, a
feature that works great with Resampling to add and layer different effects to each of your samples.
You can also use the knobs to modify the tone while resampling a sound.A new Time Slice Function will cut up samples to make them fit the tempo.
Time Slice detects the attacks of each part within a loop (e.g., bass drum, snare, and hi-hat)
for simple and accurate loop manipulation.
And the ""Motion Sequence"" function from previous ElecTribes is also on-board
to record real-time changes to effects, filter, and Time Slice Elements.The ElecTribe S provides a Smart Media slot for storing data. 3.3 V Smart Media
ranging from 4 MB to 64 MB can be used to store your own sampled sounds, patterns
and songs. It can also load AIFF and WAV files via Smart Media,
allowing you to take advantage of sampled data stored on your computer.
As a standalone or part of a Midi-Studio, the ElecTribe S is a very affordable,
functional and productive sampler/sequencer. It is used by Nine Inch Nails, 
The Crystal Method, A Guy Called Gerald, 
Mouse On Mars, Dead Silence, Praxis, The Prodigy, Crystal Distortion, Freddy Fresh, and 
the Chemical Brothers.",
Korg,ElecTribe SX (ESX-1),11313,http://www.vintagesynth.com/korg/esx1.php,3.88,4,2003,2003,0,1,1,1,1,"{'Polyphony': '16 voices', 'Multitimbral': '16 total; 2 synth parts, 9 drum parts, 1 drum accent part, 2 stretch part, 1 slice part, 1 audio in part', 'Samples': '384 (100 mono, 128 stereo), Maximum 285 (mono) seconds; Sample Frequency: 44.1 kHz', 'Memory': 'Internal + External Memory: SmartMedia (4-128 MB, 3V)', 'Patterns': '256 patterns (128 preload), Maximum 128 steps by part, Maximum 24 motion sequence by pattern', 'Songs': '64 songs (3 preload), Maximum 256 patterns, Maximum 20,000 event recording', 'Filter': '4 types (synth part): Low Pass, High Pass, Band Pass or Band Pass Plus', 'Keyboard': '16 soft pads', 'Effects': '16 types x 3 (Chain)', 'Control': 'MIDI (In, Out, Thru)', 'Date Produced': '2003'}","The ELECTRIBE SX is a major step up in power and quality from the original ElecTribe series
of dance music sequencer/synthesizers from Korg. The ESX-1 comes in a
sturdy metal chassis with larger back-lit LCD display, expanded memory,
voices & multitimbrality, more real-time controllers and vacuum tubes!
Effects, Motion Sequencing, and Pattern length have also been expanded.
And a new ribbon controller and slider have been added, providing a
remarkable realtime interface for accessing the powerful arpeggiator.Using sample based sound creation, the ESX-1 can generate a total of 16
parts that can be used for building patterns. A generous 285 seconds of
memory (at 44.1kHz) can be used to create up to 384 of your own samples.
Nine parts are set up to play as ""one-shot"" samples, or Drum Parts. Two
additional Keyboard Parts allow samples to be played melodically at
various pitches right from the step keys or a MIDI input device. Sampled loops
can be assigned to the Stretch Parts. As Stretch Parts, their tempos can
be freely adjusted without affecting their pitch. This allows two sample
loops recorded at different tempos to be used in the same piece of
music. Phrase samples can be ""Sliced,"" or divided up at the rhythmic
peaks of the sample. Once sliced, individual samples can be muted to
generate new grooves. Pitch, filter and effect settings can be applied
to the individual sliced samples (or Motion Sequenced) to transform the
original phrase into something unique. Two Accent parts introduce added
dynamics. Reverse and Roll commands can be used to quickly generate
complex sounding patterns. Additional Sample edit commands include
Normalize, Truncate and Start Point. The ESX-1 ships with 196 preloaded
samples covering a wide variety of styles. All samples (.WAV/AIFF
format) can be imported and exported via SmartMedia cards.The two Vacuum tubes (Valve Force Circuitry) create an analog tube
circuit to add warmth and presence to your sounds. The tube gain knob
adjusts the level of the output signal passing through the vacuum tubes,
creating dynamic sounds with the distinctive tonal quality that only
tubes deliver. Three stereo effect processors are available for
simultaneous use. Each part can be independently routed to any of the
three effects processors, and you can even use the Chain function to
link multiple effects in series. Each processor offers 16 effect types
including reverb, delay, flanger and chorus, tempo-based delay, talking
modulator, grain shifter, decimator and more. The edits you make to each
of the effects processors can be saved with each pattern. A brand-new
filter lets you chose Low Pass, High Pass, Band Pass or Band Pass Plus.
Audio inputs allow you to process external signals through the on-board
filter and effects, and an extra pair of assignable outputs has been
added as well.As for the sequencing capabilities, up to 256 patterns can be created
and stored to the internal memory. The ESX-1 ships with  128 assorted
patterns covering house, hip-hop, R&B, electronica, drum n bass, techno,
trance and more. You can combine patterns, add mute data and knob
movements to create up to 64 songs, the ESX-1 ships with 3 demo songs.
Favorite patterns can be assigned to Pattern Sets for instant access.
Data can be quickly saved and loaded via SmartMedia cards. Realtime
recording lets you record phrases as you perform, and step recording
allows you to input the timing, pitch and duration one note at a time.
Motion Sequencing records your realtime knob tweaks and plays them back
as part of the pattern. Two types of motion sequence are provided; one
for effects and one for parts, and you can also edit the value of
individual steps. Up to 24 motion sequences can be used in a single
pattern, allowing you to control virtually every sound parameter. 
And, using Auto BPM detection, the ESX-1 can follow the tempo of an
external audio source. You can also use Tap Tempo to input the beat, set
the tempo internally, or sync up to an external MIDI clock.The ESX-1 is a fantastic dance production machine best suited for live
performances. The samples it ships with are excellent, but the ability
to load your own samples and make its sounds your own open up far more
unique and almost limitless possibilities for your music. Easy and
intuitive to use, flexible, fun and inspiring. Click on the YouTube link
above to see and hear it in action!",
